symbol,source,headline,summary,published_at,nse_category,raw,score
ADANIGREEN,NSE_CORP_ANN,General Updates,Adani Green Energy Limited has informed the Exchange about Compliance Certificate of RG II entities,,,"{'symbol': 'ADANIGREEN', 'desc': 'General Updates', 'dt': '25122025160002', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ADANIGREEN_25122025155944_Letter_RG_2.pdf', 'sm_name': 'Adani Green Energy Limited', 'sm_isin': 'INE364U01010', 'an_dt': '25-Dec-2025 16:00:02', 'sort_date': '2025-12-25 16:00:02', 'seq_id': '106477381', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Adani Green Energy Limited has informed the Exchange about Compliance Certificate of RG II entities', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '25-Dec-2025 16:00:04', 'difference': '00:00:02', 'fileSize': '6.67 MB', 'attFileSize': '6.67 MB', 'hasXbrl': True}",0.0
ADANIPORTS,NSE_CORP_ANN,General Updates,Adani Ports and Special Economic Zone Limited has informed the Exchange about General Updates,,,"{'symbol': 'ADANIPORTS', 'desc': 'General Updates', 'dt': '23122025161040', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/rkbhagia_23122025160914_SEINTIMATION.pdf', 'sm_name': 'Adani Ports and Special Economic Zone Limited', 'sm_isin': 'INE742F01042', 'an_dt': '23-Dec-2025 16:10:40', 'sort_date': '2025-12-23 16:10:40', 'seq_id': '106475175', 'smIndustry': 'Shipping', 'orgid': None, 'attchmntText': 'Adani Ports and Special Economic Zone Limited has informed the Exchange about General Updates', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 16:10:41', 'difference': '00:00:01', 'fileSize': '263.88 KB', 'attFileSize': '263.88 KB', 'hasXbrl': True}",0.0
ABCAPITAL,NSE_CORP_ANN,ESOP/ESOS/ESPS,Aditya Birla Capital Limited has informed the Exchange regarding Allotment of 120054  Shares.,,,"{'symbol': 'ABCAPITAL', 'desc': 'ESOP/ESOS/ESPS', 'dt': '24122025213137', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ABCAPITAL_24122025213045_ESOPse24Dec2025.pdf', 'sm_name': 'Aditya Birla Capital Limited', 'sm_isin': 'INE674K01013', 'an_dt': '24-Dec-2025 21:31:37', 'sort_date': '2025-12-24 21:31:37', 'seq_id': '106476991', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Aditya Birla Capital Limited has informed the Exchange regarding Allotment of 120054  Shares.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '24-Dec-2025 21:31:38', 'difference': '00:00:01', 'fileSize': '259.45 KB', 'attFileSize': '259.45 KB', 'hasXbrl': True}",0.0
ALKEM,NSE_CORP_ANN,Trading Window,"Alkem Laboratories Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'ALKEM', 'desc': 'Trading Window', 'dt': '23122025145414', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ALKEM_23122025145342_Tradingwindowclosurepdf_Signed.pdf', 'sm_name': 'Alkem Laboratories Limited', 'sm_isin': 'INE540L01014', 'an_dt': '23-Dec-2025 14:54:14', 'sort_date': '2025-12-23 14:54:14', 'seq_id': '106475050', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Alkem Laboratories Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 14:54:15', 'difference': '00:00:01', 'fileSize': '598.77 KB', 'attFileSize': '598.77 KB', 'hasXbrl': True}",0.0
ALKEM,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,Alkem Laboratories Limited has informed the Exchange about Schedule of meet,,,"{'symbol': 'ALKEM', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '23122025114452', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ALKEM_23122025114400_ScheduleofInvestorMeet_December_2025_Signed.pdf', 'sm_name': 'Alkem Laboratories Limited', 'sm_isin': 'INE540L01014', 'an_dt': '23-Dec-2025 11:44:52', 'sort_date': '2025-12-23 11:44:52', 'seq_id': '106474843', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Alkem Laboratories Limited has informed the Exchange about Schedule of meet', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 11:44:54', 'difference': '00:00:02', 'fileSize': '365.80 KB', 'attFileSize': '365.80 KB', 'hasXbrl': True}",0.0
AMBUJACEM,NSE_CORP_ANN,General Updates,Ambuja Cements Limited has informed the Exchange about Capital Market Q&A on - Amalgamation of ACC Limited and Orient Cement Limited with Ambuja Cements Limited,,,"{'symbol': 'AMBUJACEM', 'desc': 'General Updates', 'dt': '22122025210624', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AMBUJACEM_22122025210530_Ambuja_SE_Capital_Market_QnA_Final.pdf', 'sm_name': 'Ambuja Cements Limited', 'sm_isin': 'INE079A01024', 'an_dt': '22-Dec-2025 21:06:24', 'sort_date': '2025-12-22 21:06:24', 'seq_id': '106474252', 'smIndustry': 'Cement And Cement Products', 'orgid': None, 'attchmntText': 'Ambuja Cements Limited has informed the Exchange about Capital Market Q&A on - Amalgamation of ACC Limited and Orient Cement Limited with Ambuja Cements Limited', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '22-Dec-2025 21:06:25', 'difference': '00:00:01', 'fileSize': '990.66 KB', 'attFileSize': '990.66 KB', 'hasXbrl': True}",0.0
AMBUJACEM,NSE_CORP_ANN,Press Release,Approval of Scheme of Amalgamation of ACC Limited with Ambuja Cements Limited and Orient Cement Limited with Ambuja Cements Limited,,,"{'symbol': 'AMBUJACEM', 'desc': 'Press Release', 'dt': '22122025205332', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AMBUJACEM_22122025205313_Ambuja_SE_Media_Release_Final.pdf', 'sm_name': 'Ambuja Cements Limited', 'sm_isin': 'INE079A01024', 'an_dt': '22-Dec-2025 20:53:32', 'sort_date': '2025-12-22 20:53:32', 'seq_id': '106474244', 'smIndustry': 'Cement And Cement Products', 'orgid': None, 'attchmntText': 'Approval of Scheme of Amalgamation of ACC Limited with Ambuja Cements Limited and Orient Cement Limited with Ambuja Cements Limited', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '22-Dec-2025 20:53:33', 'difference': '00:00:01', 'fileSize': '250.61 KB', 'attFileSize': '250.61 KB', 'hasXbrl': True}",0.0
AMBUJACEM,NSE_CORP_ANN,Amalgamation/Merger,Approval of Scheme of Amalgamation of ACC Limited with Ambuja Cements Limited and Orient Cement Limited with Ambuja Cements Limited,,,"{'symbol': 'AMBUJACEM', 'desc': 'Amalgamation/Merger', 'dt': '22122025204438', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AMBUJACEM_22122025204411_ACL_Outcome_BM_22122025_Final.pdf', 'sm_name': 'Ambuja Cements Limited', 'sm_isin': 'INE079A01024', 'an_dt': '22-Dec-2025 20:44:38', 'sort_date': '2025-12-22 20:44:38', 'seq_id': '106474239', 'smIndustry': 'Cement And Cement Products', 'orgid': None, 'attchmntText': 'Approval of Scheme of Amalgamation of ACC Limited with Ambuja Cements Limited and Orient Cement Limited with Ambuja Cements Limited', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '22-Dec-2025 20:44:39', 'difference': '00:00:01', 'fileSize': '334.36 KB', 'attFileSize': '334.36 KB', 'hasXbrl': True}",0.0
ANGELONE,NSE_CORP_ANN,Updates,"Angel One Limited has informed the Exchange regarding ' AngelOne Limited has been awarded ISO 22301:2019 Certification for its Business ContinuityManagement System (BCMS) by Intertek Certification Limited on December 22, 2025'.",,,"{'symbol': 'ANGELONE', 'desc': 'Updates', 'dt': '23122025112236', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ANGEL8896_23122025112224_Intimation_receipt_of_ISO_certification.pdf', 'sm_name': 'Angel One Limited', 'sm_isin': 'INE732I01013', 'an_dt': '23-Dec-2025 11:22:36', 'sort_date': '2025-12-23 11:22:36', 'seq_id': '106474777', 'smIndustry': None, 'orgid': None, 'attchmntText': ""Angel One Limited has informed the Exchange regarding ' AngelOne Limited has been awarded ISO 22301:2019 Certification for its Business ContinuityManagement System (BCMS) by Intertek Certification Limited on December 22, 2025'."", 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 11:22:37', 'difference': '00:00:01', 'fileSize': '205.76 KB', 'attFileSize': '205.76 KB', 'hasXbrl': True}",0.0
APOLLOHOSP,NSE_CORP_ANN,General Updates,Apollo Hospitals Enterprise Limited has informed the Exchange about General Updates,,,"{'symbol': 'APOLLOHOSP', 'desc': 'General Updates', 'dt': '24122025130814', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/APOLLOHOSP_24122025130730_BSE_observation_letter.pdf', 'sm_name': 'Apollo Hospitals Enterprise Limited', 'sm_isin': 'INE437A01016', 'an_dt': '24-Dec-2025 13:08:14', 'sort_date': '2025-12-24 13:08:14', 'seq_id': '106476306', 'smIndustry': 'Miscellaneous', 'orgid': None, 'attchmntText': 'Apollo Hospitals Enterprise Limited has informed the Exchange about General Updates', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '24-Dec-2025 13:08:15', 'difference': '00:00:01', 'fileSize': '865.34 KB', 'attFileSize': '865.34 KB', 'hasXbrl': True}",0.0
ASIANPAINT,NSE_CORP_ANN,Copy of Newspaper Publication,"This is to inform that SEBI vide it Circular No. SEBI/HO/MIRSD-PoD/P/CIR/2025/97 dated 2nd July 2025, has decided to open a special window for a period of 6 months from 7th July 2025 to 6th January 2026 to facilitate re-lodgment of transfer requests of physical shares of the Company. Pursuant to said Circular, please find attached copies of notice given to the investors of the Company.",,,"{'symbol': 'ASIANPAINT', 'desc': 'Copy of Newspaper Publication', 'dt': '23122025202957', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ASIANPAINT_23122025202814_SEIntimationSpecialWindowsigned.pdf', 'sm_name': 'Asian Paints Limited', 'sm_isin': 'INE021A01018', 'an_dt': '23-Dec-2025 20:29:57', 'sort_date': '2025-12-23 20:29:57', 'seq_id': '106475594', 'smIndustry': 'Paints', 'orgid': None, 'attchmntText': 'This is to inform that SEBI vide it Circular No. SEBI/HO/MIRSD-PoD/P/CIR/2025/97 dated 2nd July 2025, has decided to open a special window for a period of 6 months from 7th July 2025 to 6th January 2026 to facilitate re-lodgment of transfer requests of physical shares of the Company. Pursuant to said Circular, please find attached copies of notice given to the investors of the Company.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 20:29:58', 'difference': '00:00:01', 'fileSize': '8.45 MB', 'attFileSize': '8.45 MB', 'hasXbrl': True}",0.0
AUROPHARMA,NSE_CORP_ANN,Trading Window,"Aurobindo Pharma Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'AUROPHARMA', 'desc': 'Trading Window', 'dt': '24122025115410', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AUROPHARMA_24122025115337_LtrToSEsTradingWindowClosure24122025.pdf', 'sm_name': 'Aurobindo Pharma Limited', 'sm_isin': 'INE406A01029', 'an_dt': '24-Dec-2025 11:54:10', 'sort_date': '2025-12-24 11:54:10', 'seq_id': '106476170', 'smIndustry': 'Pharmaceuticals', 'orgid': None, 'attchmntText': 'Aurobindo Pharma Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '24-Dec-2025 11:54:11', 'difference': '00:00:01', 'fileSize': '216.52 KB', 'attFileSize': '216.52 KB', 'hasXbrl': True}",0.0
AUROPHARMA,NSE_CORP_ANN,Acquisition,"Aurobindo Pharma Limited has informed the Exchange about acquisition of additional 20% stake in Luoxin Aurovitas Pharma (Chengdu) Co. Ltd, China, a joint venture company",,,"{'symbol': 'AUROPHARMA', 'desc': 'Acquisition', 'dt': '23122025132803', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AUROPHARMA_23122025132653_LtrToSEsAcquisitionLuoxin23122025.pdf', 'sm_name': 'Aurobindo Pharma Limited', 'sm_isin': 'INE406A01029', 'an_dt': '23-Dec-2025 13:28:03', 'sort_date': '2025-12-23 13:28:03', 'seq_id': '106474977', 'smIndustry': 'Pharmaceuticals', 'orgid': None, 'attchmntText': 'Aurobindo Pharma Limited has informed the Exchange about acquisition of additional 20% stake in Luoxin Aurovitas Pharma (Chengdu) Co. Ltd, China, a joint venture company', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 13:28:04', 'difference': '00:00:01', 'fileSize': '258.76 KB', 'attFileSize': '258.76 KB', 'hasXbrl': True}",0.0
DMART,NSE_CORP_ANN,General Updates,Avenue Supermarts Limited has informed the Exchange about Redemption of Commercial Paper (CP),,,"{'symbol': 'DMART', 'desc': 'General Updates', 'dt': '24122025174147', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/DMART_24122025174125_RedemptionofCP_24122025.pdf', 'sm_name': 'Avenue Supermarts Limited', 'sm_isin': 'INE192R01011', 'an_dt': '24-Dec-2025 17:41:47', 'sort_date': '2025-12-24 17:41:47', 'seq_id': '106476797', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Avenue Supermarts Limited has informed the Exchange about Redemption of Commercial Paper (CP)', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '24-Dec-2025 17:41:48', 'difference': '00:00:01', 'fileSize': '689.72 KB', 'attFileSize': '689.72 KB', 'hasXbrl': True}",0.0
AXISBANK,NSE_CORP_ANN,ESOP/ESOS/ESPS,Axis Bank Limited has informed the Exchange regarding Allotment of 502455  Shares.,,,"{'symbol': 'AXISBANK', 'desc': 'ESOP/ESOS/ESPS', 'dt': '23122025184913', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AXISBANK1_23122025184852_SE23122025signed.pdf', 'sm_name': 'Axis Bank Limited', 'sm_isin': 'INE238A01026', 'an_dt': '23-Dec-2025 18:49:13', 'sort_date': '2025-12-23 18:49:13', 'seq_id': '106475511', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Axis Bank Limited has informed the Exchange regarding Allotment of 502455  Shares.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 18:49:14', 'difference': '00:00:01', 'fileSize': '2.98 MB', 'attFileSize': '2.98 MB', 'hasXbrl': True}",0.0
AXISBANK,NSE_CORP_ANN,Trading Window,"Axis Bank Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'AXISBANK', 'desc': 'Trading Window', 'dt': '23122025161016', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AXISBANK1_23122025160738_SEIntimationTWCQ3Signed.pdf', 'sm_name': 'Axis Bank Limited', 'sm_isin': 'INE238A01026', 'an_dt': '23-Dec-2025 16:10:16', 'sort_date': '2025-12-23 16:10:16', 'seq_id': '106475173', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Axis Bank Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 16:10:17', 'difference': '00:00:01', 'fileSize': '157.45 KB', 'attFileSize': '157.45 KB', 'hasXbrl': True}",0.0
AXISBANK,NSE_CORP_ANN,Shareholders meeting,Axis Bank Limited has informed the Exchange regarding Notice of Postal Ballot,,,"{'symbol': 'AXISBANK', 'desc': 'Shareholders meeting', 'dt': '19122025093836', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AXISBANK1_19122025093718_SEintimationPostalBallot19122025-signed.pdf', 'sm_name': 'Axis Bank Limited', 'sm_isin': 'INE238A01026', 'an_dt': '19-Dec-2025 09:38:36', 'sort_date': '2025-12-19 09:38:36', 'seq_id': '106472025', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Axis Bank Limited has informed the Exchange regarding Notice of Postal Ballot', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '19-Dec-2025 09:38:37', 'difference': '00:00:01', 'fileSize': '429.06 KB', 'attFileSize': '429.06 KB', 'hasXbrl': True}",0.0
